313.55853271484,11.4
312.66876220703,26.8
312.52227783203,40.5
312.20574951172,62.7
312.88818359375,73.2
313.5065612793,93.3
314.42971801758,114.6
315.40417480469,128.4
316.560546875,145.5
316.87426757812,155.9
317.83032226562,176.2
318.17013549805,194.9
318.96920776367,219.7
316.59915161133,244.8
315.27508544922,267.1
313.39846801758,282.9
310.61807250977,299.4
306.27554321289,322.4
302.94076538086,344.4
301.54016113281,367.3
299.24258422852,388.6
297.02114868164,406
294.81204223633,418.4
289.79125976562,442.2
291.42065429688,463.4
292.90298461914,486.6
292.58874511719,508.3
291.39428710938,529.7
291.55126953125,550
291.37692260742,570.6
291.45260620117,591.3
291.38833618164,612.5
291.98937988281,633
291.90115356445,656
292.01763916016,671.5
291.49548339844,691.7
289.11196899414,720.5
290.06536865234,743.8
290.47991943359,764.1
292.20193481445,783.8
289.56121826172,806.9
288.59027099609,827.9
289.62854003906,850.2
290.46078491211,863.7
292.28463745117,887.5
294.94064331055,910.9
295.55569458008,933.3
294.83700561523,955.8
294.79348754883,977.4
296.51422119141,999.3
297.98611450195,1015.2
301.11676025391,1037.5
303.21249389648,1059.7
303.91775512695,1082.7
304.49801635742,1105
304.8952331543,1126.2
304.71087646484,1147.5
303.07406616211,1169.9
302.03887939453,1189.9
303.12493896484,1201.8
302.84921264648,1221.9
302.07205200195,1250.2
299.64401245117,1271.8
298.42880249023,1292.2
298.96011352539,1314.6
300.82888793945,1335.1
302.66464233398,1357
305.8125,1378.5
307.59286499023,1399.4
309.0126953125,1421.5
309.92074584961,1444
310.7766418457,1465.5
312.56625366211,1487.9
312.76718139648,1509.3
313.4831237793,1529.9
314.42166137695,1547.3
316.37475585938,1570.4
318.3235168457,1592.8
319.90618896484,1614.9
321.32803344727,1636
322.72018432617,1658.5
324.52096557617,1680.4
326.17361450195,1696.1
327.12426757812,1711.5
328.37084960938,1733.6
329.64990234375,1755.1
330.84832763672,1777.5
332.66683959961,1800
334.51043701172,1812.5
334.42572021484,1834.6
334.37149047852,1848
334.16046142578,1875.8
333.54476928711,1895.9
333.68377685547,1919.1
333.43109130859,1940.7
333.76470947266,1963.7
333.64965820312,1984.5
333.42691040039,2001.4
332.93826293945,2021.7
332.88037109375,2042.4
332.79452514648,2062.8
332.83129882812,2083.6
332.04895019531,2105
332.03402709961,2126.8
331.65551757812,2147.9
331.99520874023,2168.8
331.62979125977,2190
331.88565063477,2211.4
331.52575683594,2232.7
331.10113525391,2253.7
329.19253540039,2274.9
329.19671630859,2296.5
329.67330932617,2319.1
331.87091064453,2342.5
332.59024047852,2365
333.80523681641,2387.7
332.11184692383,2410.3
330.82553100586,2432.7
330.27322387695,2454.7
334.15979003906,2476.7
337.73132324219,2498.9
338.24157714844,2520
334.43637084961,2534.4
333.62771606445,2553
334.71078491211,2568.5
335.05920410156,2598.6
334.86849975586,2614
333.81457519531,2636.3
332.25704956055,2659.1
328.92965698242,2681.4
327.28109741211,2696.8
326.95901489258,2719.4
327.88656616211,2741.9
327.69357299805,2764
326.63751220703,2786.3
326.73965454102,2808.8
326.91589355469,2831.8
327.59924316406,2851.1
328.44458007812,2873.7
328.87347412109,2895.5
328.48040771484,2916.9
329.90698242188,2938.1
330.82550048828,2958.8
331.54626464844,2979.9
332.88150024414,3001.3
335.2314453125,3021.3
339.19543457031,3043
337.8935546875,3064.8
338.69436645508,3085.5
340.5380859375,3107.6
342.7297668457,3130.5
340.78283691406,3154.2
342.7414855957,3175.6
343.72583007812,3197.5
342.42965698242,3219.7
338.16998291016,3242
339.91891479492,3264.9
334.17691040039,3287.1
328.55014038086,3310.2
328.22402954102,3331.8
329.82559204102,3353.9
330.78964233398,3377
331.70831298828,3400
331.67108154297,3421.6
330.51907348633,3442.6
330.74560546875,3463.8
330.82635498047,3485.3
329.52951049805,3506.1
330.11352539062,3527.2
330.91259765625,3548.6
330.98345947266,3570.2
329.48773193359,3591.7
328.38763427734,3606.8
328.61557006836,3627.8
329.51416015625,3649.6
328.70288085938,3670.9
329.63061523438,3692.7
329.53851318359,3713.9
329.65191650391,3735.5
329.87887573242,3756.9
329.86364746094,3778.2
329.81604003906,3799.4
329.63610839844,3821
329.8525390625,3842.5
330.19879150391,3863.6
330.32635498047,3884.9
330.20703125,3906.6
330.14636230469,3927.7
330.37515258789,3949.1
330.24380493164,3969.9
330.81939697266,3991.3
331.03582763672,4001.7
330.63897705078,4022.7
330.90612792969,4044.1
331.25143432617,4065.2
330.79794311523,4086.8
330.42294311523,4108.3
330.3493347168,4130.7
330.36322021484,4154.2
329.97543334961,4176.1
329.8869934082,4186.5
329.85174560547,4200.2
329.97808837891,4212.5
330.6208190918,4229
330.84326171875,4245.4
330.39395141602,4266.3
330.26031494141,4288.6
330.07080078125,4310.1
330.44125366211,4328
330.45419311523,4342.3
330.56887817383,4353.9
330.51983642578,4369.2
329.95263671875,4391.4
329.72018432617,4413.3
329.15557861328,4435.4
329.84155273438,4456.7
329.54592895508,4479.2
328.48422241211,4500.8
329.38119506836,4521.6
329.32009887695,4550.7
328.40921020508,4571.1
328.65948486328,4584.5
328.66360473633,4594.7
327.78918457031,4615.1
327.06262207031,4635.9
327.22598266602,4652.4
326.96487426758,4666.7
326.98657226562,4687.8
327.43756103516,4709.2
327.56573486328,4731
327.68383789062,4752.2
327.74505615234,4772.4
330.90103149414,4794
338.12194824219,4815.7
339.56567382812,4836.4
336.85821533203,4858.2
332.591796875,4879.9
334.73809814453,4901.7
333.13049316406,4923.9
334.55874633789,4946
332.82849121094,4968.5
331.93252563477,4991.9
330.24987792969,5002.8
328.11337280273,5024.3
329.25830078125,5044.9
335.23120117188,5066.6
336.13134765625,5087.9
338.68878173828,5111
338.30392456055,5133.5
334.92202758789,5153.6
333.82992553711,5173.9
332.86190795898,5196.6
332.19567871094,5217.8
332.66958618164,5239.5
332.95281982422,5260.6
332.82391357422,5282.8
333.50924682617,5304.4
333.64535522461,5322
333.79235839844,5336.8
333.40240478516,5347.1
333.73577880859,5357.5
333.5234375,5368
333.12637329102,5383.1
333.70092773438,5394.3
335.08877563477,5408.8
334.39691162109,5438.1
333.30474853516,5458.8
334.33190917969,5475.2
336.36950683594,5495.6
335.46780395508,5516.4
333.7848815918,5537.9
333.85375976562,5560.2
333.97451782227,5581.5
333.74273681641,5602.7
333.90042114258,5623.7
334.18682861328,5638.3
334.18814086914,5649.1
336.54754638672,5672.8
338.20239257812,5693.8
337.06018066406,5704.3
336.58029174805,5715.3
336.10021972656,5736.7
336.64447021484,5757.6
337.1257019043,5771
339.14862060547,5792.4
340.57702636719,5806.5
342.56564331055,5825.2
340.74353027344,5846.4
341.78274536133,5868.5
340.82205200195,5891.2
341.36535644531,5913.2
